,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS,BLK,HIT,FOW,FOL,FO%,Ht,Wt,S/C,Exp,Team,specific_pos,Cap%,Salary
182,Derek Forbort,31.0,D,24.0,0.0,4.0,4.0,12.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,0.0,433.0,18:04,-0.1,1.7,1.5,44.0,38.0,0.0,0.0,,6-4,208.0,L/-,8.0,BOS,LD,3.6,3000000.0
183,Jesper Boqvist,25.0,C,14.0,1.0,2.0,3.0,6.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,5.9,148.0,10:34,0.0,0.4,0.3,5.0,15.0,16.0,18.0,47.1,6-1,184.0,L/-,4.0,BOS,"C, LW",0.9,775000.0
184,Parker Wotherspoon,26.0,D,20.0,0.0,3.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,347.0,17:20,-0.1,0.9,0.7,40.0,34.0,0.0,0.0,,6-1,190.0,L/-,1.0,BOS,LD,0.9,775000.0
185,Oskar Steen,25.0,C,30.0,1.0,0.0,1.0,-2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.5,271.0,9:03,-0.6,0.2,-0.4,18.0,53.0,0.0,3.0,0.0,5-9,199.0,R/-,3.0,BOS,"C, RW",1.0,800000.0
186,Jeremy Swayman,25.0,G,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1542.0,57:06,0.0,0.0,6.2,0.0,0.0,0.0,0.0,,6-2,194.0,-/L,3.0,BOS,G,4.2,3475000.0
187,Linus Ullmark,30.0,G,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1423.0,59:18,0.0,0.0,5.2,0.0,0.0,0.0,0.0,,6-5,212.0,-/L,8.0,BOS,G,6.0,5000000.0
188,Sam Reinhart,28.0,C,49.0,37.0,25.0,62.0,13.0,21.0,13.0,20.0,4.0,9.0,21.0,4.0,0.0,134.0,27.6,995.0,20:18,6.9,1.7,8.6,43.0,23.0,163.0,197.0,45.3,6-2,193.0,R/-,9.0,FLA,RW,7.8,6500000.0
189,Matthew Tkachuk,26.0,LW,49.0,16.0,35.0,51.0,9.0,48.0,14.0,2.0,0.0,1.0,18.0,17.0,0.0,181.0,8.8,931.0,19:00,3.9,1.5,5.4,16.0,60.0,3.0,5.0,37.5,6-2,201.0,L/-,7.0,FLA,RW,11.4,9500000.0
190,Carter Verhaeghe,28.0,C,49.0,24.0,26.0,50.0,13.0,22.0,18.0,6.0,0.0,5.0,21.0,5.0,0.0,160.0,15.0,875.0,17:52,4.8,1.6,6.4,15.0,27.0,23.0,35.0,39.7,6-2,180.0,L/-,4.0,FLA,LW,5.0,4166667.0
191,Aleksander Barkov,28.0,C,43.0,11.0,37.0,48.0,18.0,18.0,10.0,1.0,0.0,2.0,20.0,16.0,1.0,124.0,8.9,830.0,19:18,3.4,1.7,5.1,32.0,42.0,354.0,276.0,56.2,6-3,215.0,L/-,10.0,FLA,C,12.0,10000000.0
192,Evan Rodrigues,30.0,C,49.0,8.0,21.0,29.0,16.0,18.0,6.0,2.0,0.0,1.0,16.0,5.0,0.0,112.0,7.1,777.0,15:51,1.4,1.6,3.0,17.0,41.0,22.0,17.0,56.4,5-11,184.0,R/-,8.0,FLA,"LW, C",3.6,3000000.0
193,Oliver Ekman-Larsson,32.0,D,49.0,9.0,16.0,25.0,-4.0,44.0,8.0,1.0,0.0,3.0,6.0,10.0,0.0,80.0,11.3,923.0,18:50,2.2,1.9,4.0,49.0,38.0,0.0,0.0,,6-2,200.0,L/-,13.0,FLA,LD,2.7,2250000.0
194,Sam Bennett,27.0,C,37.0,11.0,12.0,23.0,6.0,65.0,7.0,4.0,0.0,2.0,7.0,5.0,0.0,88.0,12.5,622.0,16:49,1.6,1.0,2.6,15.0,60.0,220.0,253.0,46.5,6-1,195.0,L/-,9.0,FLA,C,5.3,4425000.0
195,Gustav Forsling,27.0,D,48.0,7.0,14.0,21.0,31.0,35.0,6.0,1.0,0.0,0.0,14.0,0.0,0.0,105.0,6.7,1067.0,22:14,1.4,4.8,6.2,69.0,52.0,0.0,0.0,,6-0,186.0,L/-,6.0,FLA,LD,3.2,2666667.0
196,Anton Lundell,22.0,C,45.0,4.0,14.0,18.0,7.0,20.0,4.0,0.0,0.0,0.0,11.0,2.0,1.0,96.0,4.2,700.0,15:34,0.2,1.1,1.3,18.0,14.0,275.0,239.0,53.5,6-1,185.0,L/-,2.0,FLA,"C, LW",1.1,925000.0
197,Eetu Luostarinen,25.0,C,49.0,8.0,5.0,13.0,-7.0,12.0,6.0,2.0,0.0,2.0,5.0,0.0,0.0,70.0,11.4,797.0,16:15,-0.2,0.8,0.6,34.0,56.0,77.0,68.0,53.1,6-3,190.0,L/-,4.0,FLA,"LW, C",1.8,1500000.0
198,Niko Mikkola,27.0,D,49.0,3.0,10.0,13.0,9.0,20.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,60.0,5.0,985.0,20:06,0.3,3.0,3.3,81.0,89.0,0.0,0.0,,6-4,209.0,L/-,4.0,FLA,LD,3.0,2500000.0
199,Aaron Ekblad,27.0,D,32.0,2.0,11.0,13.0,18.0,42.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,65.0,3.1,685.0,21:25,0.6,2.9,3.5,40.0,36.0,0.0,0.0,,6-4,215.0,R/-,9.0,FLA,RD,9.0,7500000.0
200,Kevin Stenlund,27.0,C,49.0,8.0,3.0,11.0,-6.0,42.0,8.0,0.0,0.0,2.0,3.0,0.0,0.0,50.0,16.0,626.0,12:46,0.1,0.6,0.7,30.0,38.0,284.0,240.0,54.2,6-4,211.0,R/-,5.0,FLA,"C, RW",1.2,1000000.0
201,Brandon Montour,29.0,D,33.0,2.0,9.0,11.0,-2.0,10.0,2.0,0.0,0.0,1.0,2.0,7.0,0.0,83.0,2.4,768.0,23:17,0.3,1.7,2.0,31.0,30.0,0.0,0.0,,6-0,194.0,R/-,7.0,FLA,RD,4.2,3500000.0
202,Dmitry Kulikov,33.0,D,45.0,0.0,11.0,11.0,2.0,32.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,48.0,0.0,748.0,16:38,0.1,1.9,2.0,56.0,55.0,0.0,0.0,,6-1,201.0,L/-,14.0,FLA,LD/RD,1.2,1000000.0
203,Josh Mahura,25.0,D,19.0,0.0,5.0,5.0,-4.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,239.0,12:36,0.2,0.3,0.5,13.0,16.0,0.0,0.0,,6-0,185.0,L/-,5.0,FLA,LD/RD,1.1,925000.0
204,Ryan Lomberg,29.0,LW,49.0,2.0,1.0,3.0,0.0,40.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,3.9,468.0,9:33,-0.8,0.6,-0.2,11.0,74.0,3.0,8.0,27.3,5-9,187.0,L/-,5.0,FLA,LW,1.0,800000.0
205,Jonah Gadjovich,25.0,LW,21.0,1.0,2.0,3.0,0.0,68.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,5.6,143.0,6:49,0.0,0.2,0.2,6.0,25.0,0.0,0.0,,6-2,209.0,L/-,3.0,FLA,"LW, RW",1.0,810000.0
206,Steven Lorentz,27.0,C,28.0,1.0,2.0,3.0,-7.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,22.0,4.5,239.0,8:32,-0.3,0.0,-0.2,10.0,33.0,47.0,50.0,48.5,6-4,206.0,L/-,3.0,FLA,"C, LW, RW",1.3,1050000.0
207,Sergei Bobrovsky,35.0,G,36.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,2105.0,58:28,0.0,0.0,6.3,0.0,0.0,0.0,0.0,,6-2,182.0,-/L,13.0,FLA,G,12.0,10000000.0
208,William Lockwood,25.0,RW,23.0,0.0,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,193.0,8:22,-0.4,0.3,-0.1,7.0,42.0,3.0,4.0,42.9,5-11,172.0,R/-,3.0,FLA,RW,0.9,775000.0
209,Anthony Stolarz,30.0,G,15.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,825.0,55:00,0.0,0.0,2.5,0.0,0.0,0.0,0.0,,6-6,243.0,-/L,6.0,FLA,G,1.3,1100000.0
210,William Nylander,27.0,C,47.0,23.0,38.0,61.0,3.0,12.0,15.0,6.0,2.0,3.0,21.0,16.0,1.0,197.0,11.7,948.0,20:10,5.6,1.0,6.6,14.0,18.0,15.0,26.0,36.6,6-0,204.0,R/-,8.0,TOR,RW,8.3,6962366.0
211,Auston Matthews,26.0,C,46.0,40.0,18.0,58.0,14.0,4.0,30.0,10.0,0.0,5.0,11.0,6.0,1.0,198.0,20.2,977.0,21:14,6.9,1.4,8.3,56.0,42.0,400.0,355.0,53.0,6-3,208.0,L/-,7.0,TOR,C,13.9,11640250.0
212,Morgan Rielly,29.0,D,47.0,7.0,33.0,40.0,0.0,8.0,6.0,1.0,0.0,0.0,20.0,13.0,0.0,123.0,5.7,1143.0,24:19,3.2,2.0,5.2,92.0,38.0,0.0,0.0,,6-1,222.0,L/-,10.0,TOR,LD,9.0,7500000.0
213,John Tavares,33.0,C,47.0,13.0,22.0,35.0,-2.0,10.0,8.0,5.0,0.0,4.0,16.0,6.0,0.0,174.0,7.5,860.0,18:18,2.3,0.7,3.0,25.0,52.0,508.0,313.0,61.9,6-1,216.0,L/-,14.0,TOR,"C, LW",13.2,11000000.0
214,Max Domi,28.0,LW,47.0,4.0,20.0,24.0,1.0,60.0,3.0,1.0,0.0,0.0,19.0,1.0,0.0,65.0,6.2,603.0,12:50,1.1,0.6,1.7,10.0,30.0,146.0,134.0,52.1,5-10,194.0,L/-,8.0,TOR,"C, RW",3.6,3000000.0
215,Tyler Bertuzzi,28.0,LW,46.0,6.0,14.0,20.0,6.0,22.0,4.0,2.0,0.0,0.0,13.0,1.0,0.0,86.0,7.0,720.0,15:39,0.5,0.9,1.4,24.0,40.0,3.0,9.0,25.0,6-1,186.0,L/-,7.0,TOR,"LW, RW",6.6,5500000.0
216,Calle Jarnkrok,32.0,C,46.0,10.0,9.0,19.0,13.0,16.0,9.0,0.0,1.0,3.0,7.0,1.0,1.0,85.0,11.8,704.0,15:18,0.9,1.1,2.0,13.0,34.0,62.0,64.0,49.2,6-0,192.0,R/-,10.0,TOR,"RW, C, LW",2.5,2100000.0
217,Matthew Knies,21.0,LW,45.0,8.0,9.0,17.0,3.0,23.0,8.0,0.0,0.0,1.0,7.0,2.0,0.0,58.0,13.8,640.0,14:14,0.7,0.7,1.4,15.0,79.0,0.0,1.0,0.0,6-2,210.0,L/-,1.0,TOR,"LW, RW",1.1,925000.0
218,Jake McCabe,30.0,D,41.0,4.0,13.0,17.0,4.0,32.0,3.0,1.0,0.0,0.0,11.0,1.0,1.0,45.0,8.9,833.0,20:19,1.0,1.8,2.8,69.0,90.0,0.0,0.0,,6-1,204.0,L/-,10.0,TOR,LD/RD,2.4,2000000.0
219,Nicholas Robertson,22.0,LW,29.0,7.0,7.0,14.0,2.0,2.0,6.0,1.0,0.0,1.0,6.0,1.0,0.0,46.0,15.2,318.0,10:57,1.2,0.4,1.5,12.0,15.0,0.0,0.0,,5-9,178.0,L/-,3.0,TOR,"LW, RW",1.0,796667.0
220,T.J. Brodie,33.0,D,46.0,0.0,11.0,11.0,8.0,24.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,25.0,0.0,998.0,21:42,-0.2,2.4,2.2,98.0,22.0,0.0,0.0,,6-2,187.0,L/-,13.0,TOR,,,
221,Noah Gregor,25.0,C,46.0,5.0,5.0,10.0,-8.0,13.0,3.0,1.0,1.0,1.0,5.0,0.0,0.0,76.0,6.6,518.0,11:15,0.0,0.2,0.2,20.0,81.0,13.0,8.0,61.9,6-0,190.0,L/-,4.0,TOR,"LW, RW",0.9,775000.0
222,Timothy Liljegren,24.0,D,30.0,2.0,7.0,9.0,3.0,8.0,2.0,0.0,0.0,0.0,4.0,2.0,1.0,30.0,6.7,575.0,19:09,0.4,1.2,1.6,67.0,32.0,0.0,0.0,,6-1,192.0,R/-,4.0,TOR,RD,1.7,1400000.0
223,David Kampf,29.0,C,46.0,4.0,4.0,8.0,-9.0,14.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,47.0,8.5,602.0,13:06,-0.5,0.2,-0.3,16.0,40.0,263.0,249.0,51.4,6-2,197.0,L/-,6.0,TOR,C,2.9,2400000.0
224,Pontus Holmberg,24.0,RW,21.0,2.0,6.0,8.0,4.0,8.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,26.0,7.7,225.0,10:44,0.4,0.4,0.7,12.0,13.0,24.0,28.0,46.2,6-0,188.0,L/-,1.0,TOR,"C, LW",1.0,800000.0
225,Mark Giordano,40.0,D,32.0,1.0,5.0,6.0,7.0,31.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,40.0,2.5,549.0,17:10,0.0,1.5,1.5,67.0,31.0,0.0,0.0,,6-0,205.0,L/-,17.0,TOR,LD,1.0,800000.0
226,Conor Timmins,25.0,D,16.0,1.0,5.0,6.0,5.0,8.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,14.0,7.1,252.0,15:45,0.4,0.8,1.2,17.0,16.0,0.0,0.0,,6-2,202.0,R/-,4.0,TOR,RD,1.3,1100000.0
227,William Lagesson,27.0,D,21.0,0.0,3.0,3.0,1.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,316.0,15:02,-0.1,0.6,0.5,32.0,33.0,0.0,0.0,,6-2,211.0,L/-,3.0,TOR,LD/RD,0.9,775000.0
228,Ryan Reaves,37.0,RW,22.0,2.0,0.0,2.0,-11.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.2,164.0,7:26,-0.1,-0.2,-0.3,3.0,47.0,1.0,0.0,100.0,6-2,225.0,R/-,13.0,TOR,RW,1.6,1350000.0
229,Simon Benoit,25.0,D,33.0,1.0,1.0,2.0,2.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,3.1,520.0,15:45,-0.4,1.1,0.7,51.0,92.0,0.0,0.0,,6-3,203.0,L/-,3.0,TOR,LD,0.9,775000.0
230,Martin Jones,34.0,G,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,930.0,54:44,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,6-5,203.0,-/L,10.0,TOR,G,1.0,875000.0
231,Ilya Samsonov,26.0,G,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1035.0,54:28,0.0,0.0,1.5,0.0,0.0,0.0,0.0,,6-3,217.0,-/L,4.0,TOR,G,4.3,3550000.0
232,Dylan Larkin,27.0,C,44.0,23.0,24.0,47.0,-2.0,33.0,13.0,8.0,2.0,4.0,13.0,11.0,0.0,146.0,15.8,881.0,20:01,4.5,0.9,5.3,20.0,16.0,438.0,375.0,53.9,6-1,199.0,L/-,8.0,DET,C,10.4,8700000.0
233,Alex DeBrincat,26.0,RW,50.0,18.0,25.0,43.0,1.0,21.0,10.0,8.0,0.0,1.0,19.0,6.0,0.0,139.0,12.9,902.0,18:02,3.5,1.0,4.5,22.0,19.0,11.0,14.0,44.0,5-8,180.0,R/-,6.0,DET,"LW, RW",9.4,7875000.0
234,Lucas Raymond,21.0,LW,50.0,13.0,28.0,41.0,-13.0,16.0,11.0,2.0,0.0,3.0,19.0,9.0,0.0,91.0,14.3,882.0,17:38,2.9,0.5,3.4,15.0,34.0,1.0,3.0,25.0,5-11,188.0,R/-,2.0,DET,"RW, LW",1.1,925000.0
235,Daniel Sprong,26.0,RW,50.0,13.0,19.0,32.0,4.0,22.0,11.0,2.0,0.0,1.0,13.0,6.0,0.0,122.0,10.7,636.0,12:44,2.7,0.8,3.5,11.0,16.0,8.0,4.0,66.7,6-0,195.0,R/-,7.0,DET,"RW, LW",2.4,2000000.0
236,Shayne Gostisbehere,30.0,D,49.0,7.0,25.0,32.0,-20.0,14.0,5.0,2.0,0.0,1.0,7.0,18.0,0.0,83.0,8.4,949.0,19:22,2.7,0.3,3.0,44.0,19.0,0.0,0.0,,5-11,183.0,L/-,9.0,DET,LD/RD,4.9,4125000.0
237,J.T. Compher,28.0,LW,45.0,11.0,18.0,29.0,0.0,28.0,6.0,4.0,1.0,0.0,15.0,3.0,0.0,57.0,19.3,868.0,19:17,1.5,0.9,2.5,31.0,23.0,255.0,332.0,43.4,6-0,190.0,R/-,7.0,DET,"C, RW",6.1,5100000.0
238,Moritz Seider,22.0,D,50.0,6.0,20.0,26.0,2.0,30.0,3.0,3.0,0.0,0.0,10.0,10.0,0.0,83.0,7.2,1120.0,22:24,1.8,2.2,4.0,113.0,91.0,0.0,0.0,,6-3,205.0,R/-,2.0,DET,RD,1.0,863333.0
239,Andrew Copp,29.0,C,49.0,10.0,14.0,24.0,3.0,18.0,8.0,1.0,1.0,2.0,12.0,1.0,1.0,86.0,11.6,820.0,16:44,1.1,1.0,2.1,28.0,8.0,304.0,269.0,53.1,6-1,203.0,L/-,9.0,DET,"C, LW, RW",6.7,5625000.0
240,David Perron,35.0,LW,44.0,10.0,13.0,23.0,-12.0,35.0,4.0,6.0,0.0,3.0,7.0,6.0,0.0,79.0,12.7,671.0,15:15,1.4,0.3,1.7,14.0,37.0,8.0,11.0,42.1,6-0,195.0,R/-,16.0,DET,"RW, LW",5.7,4750000.0
241,Michael Rasmussen,24.0,C,50.0,10.0,12.0,22.0,13.0,29.0,9.0,0.0,1.0,2.0,9.0,0.0,3.0,68.0,14.7,762.0,15:14,1.1,1.3,2.3,52.0,58.0,46.0,56.0,45.1,6-6,220.0,L/-,4.0,DET,"LW, C",1.7,1460000.0
242,Robby Fabbri,28.0,C,38.0,13.0,8.0,21.0,-6.0,10.0,11.0,2.0,0.0,3.0,5.0,3.0,0.0,47.0,27.7,512.0,13:28,1.9,0.3,2.3,19.0,19.0,19.0,20.0,48.7,6-1,185.0,L/-,7.0,DET,LW,4.8,4000000.0
243,Joe Veleno,24.0,C,48.0,9.0,11.0,20.0,-11.0,6.0,7.0,2.0,0.0,1.0,9.0,1.0,1.0,56.0,16.1,707.0,14:43,0.9,0.3,1.3,22.0,41.0,204.0,219.0,48.2,6-1,201.0,L/-,3.0,DET,,,
244,Jake Walman,27.0,D,44.0,10.0,8.0,18.0,5.0,24.0,9.0,1.0,0.0,2.0,4.0,3.0,1.0,73.0,13.7,882.0,20:03,1.7,2.0,3.7,124.0,21.0,0.0,0.0,,6-1,218.0,L/-,4.0,DET,LD,4.1,3400000.0
245,Jeff Petry,36.0,D,41.0,2.0,12.0,14.0,3.0,24.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,51.0,3.9,763.0,18:36,0.6,1.6,2.3,75.0,53.0,0.0,0.0,,6-3,208.0,R/-,13.0,DET,RD,2.8,2343750.0
246,Ben Chiarot,32.0,D,45.0,3.0,9.0,12.0,3.0,34.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,62.0,4.8,878.0,19:31,0.4,1.8,2.2,93.0,84.0,0.0,0.0,,6-3,224.0,L/-,10.0,DET,LD/RD,5.7,4750000.0
247,Olli Maatta,29.0,D,42.0,2.0,10.0,12.0,13.0,6.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,27.0,7.4,665.0,15:50,0.6,2.2,2.7,52.0,32.0,0.0,0.0,,6-2,207.0,L/-,10.0,DET,LD,3.6,3000000.0
248,Christian Fischer,26.0,RW,47.0,2.0,7.0,9.0,9.0,28.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,53.0,3.8,521.0,11:05,-0.4,0.9,0.5,18.0,52.0,58.0,87.0,40.0,6-2,212.0,R/-,7.0,DET,"RW, LW",1.3,1125000.0
249,Justin Holl,32.0,D,35.0,0.0,5.0,5.0,7.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,531.0,15:10,-0.2,1.5,1.3,34.0,39.0,0.0,0.0,,6-4,194.0,R/-,6.0,DET,RD,4.1,3400000.0
250,Klim Kostin,24.0,C,30.0,3.0,1.0,4.0,1.0,38.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,14.3,260.0,8:39,0.0,0.3,0.3,5.0,46.0,4.0,2.0,66.7,6-4,232.0,L/-,4.0,DET,"LW, RW",2.4,2000000.0
251,Ville Husso,28.0,G,18.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1004.0,55:47,0.0,0.0,2.6,0.0,0.0,0.0,0.0,,6-3,205.0,-/L,3.0,DET,G,5.7,4750000.0
252,Alex Lyon,31.0,G,21.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1193.0,56:48,0.0,0.0,4.9,0.0,0.0,0.0,0.0,,6-1,196.0,-/L,6.0,DET,G,1.1,900000.0
253,James Reimer,35.0,G,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,745.0,53:12,0.0,0.0,1.8,0.0,0.0,0.0,0.0,,6-2,200.0,-/L,13.0,DET,G,1.8,1500000.0
254,Nikita Kucherov,30.0,RW,49.0,32.0,53.0,85.0,5.0,12.0,21.0,11.0,0.0,5.0,27.0,26.0,0.0,210.0,15.2,1076.0,21:58,8.3,1.5,9.8,19.0,21.0,2.0,2.0,50.0,5-11,181.0,L/-,9.0,TBL,RW,11.4,9500000.0
255,Brayden Point,27.0,C,50.0,25.0,29.0,54.0,-9.0,8.0,18.0,7.0,0.0,6.0,17.0,12.0,0.0,137.0,18.2,1022.0,20:27,4.8,0.9,5.7,31.0,10.0,161.0,206.0,43.9,5-11,180.0,R/-,7.0,TBL,"C, RW",11.4,9500000.0
256,Victor Hedman,33.0,D,48.0,9.0,41.0,50.0,4.0,40.0,5.0,4.0,0.0,1.0,24.0,17.0,0.0,101.0,8.9,1178.0,24:32,4.2,2.9,7.2,58.0,29.0,0.0,0.0,,6-7,244.0,L/-,14.0,TBL,LD,9.4,7875000.0
257,Steven Stamkos,33.0,C,47.0,21.0,26.0,47.0,-17.0,22.0,10.0,11.0,0.0,3.0,10.0,16.0,0.0,146.0,14.4,884.0,18:48,4.1,0.4,4.6,18.0,32.0,204.0,190.0,51.8,6-0,182.0,R/-,15.0,TBL,"LW, C",10.2,8500000.0
258,Brandon Hagel,25.0,LW,50.0,16.0,27.0,43.0,-1.0,43.0,16.0,0.0,0.0,1.0,23.0,4.0,0.0,118.0,13.6,949.0,18:59,3.1,1.1,4.2,28.0,20.0,20.0,24.0,45.5,6-2,179.0,L/-,4.0,TBL,LW,1.8,1500000.0
259,Anthony Cirelli,26.0,C,49.0,10.0,15.0,25.0,-5.0,30.0,7.0,3.0,0.0,0.0,14.0,1.0,0.0,90.0,11.1,890.0,18:10,0.9,0.9,1.8,46.0,26.0,264.0,276.0,48.9,6-0,189.0,L/-,6.0,TBL,"C, LW",7.5,6250000.0
260,Darren Raddysh,27.0,D,50.0,4.0,14.0,18.0,-5.0,8.0,4.0,0.0,0.0,2.0,12.0,2.0,0.0,64.0,6.3,968.0,19:22,0.9,1.8,2.7,54.0,45.0,0.0,0.0,,6-1,200.0,R/-,2.0,TBL,RD,0.9,762500.0
261,Luke Glendening,34.0,C,50.0,8.0,1.0,9.0,2.0,29.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,31.0,25.8,571.0,11:26,0.1,0.8,0.8,32.0,61.0,329.0,251.0,56.7,5-11,190.0,R/-,10.0,TBL,"C, RW, LW",1.0,800000.0
262,Alex Barre-Boulet,26.0,F,32.0,6.0,3.0,9.0,-8.0,10.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,44.0,13.6,367.0,11:28,0.4,0.1,0.6,7.0,16.0,14.0,11.0,56.0,5-10,180.0,L/-,3.0,TBL,"RW, LW",0.9,758333.0
263,Conor Sheary,31.0,LW,32.0,1.0,8.0,9.0,0.0,6.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,28.0,3.6,348.0,10:53,0.0,0.4,0.4,21.0,5.0,1.0,2.0,33.3,5-9,179.0,L/-,8.0,TBL,"LW, RW",2.4,2000000.0
264,Calvin de Haan,32.0,D,45.0,3.0,4.0,7.0,-6.0,16.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,47.0,6.4,746.0,16:34,0.0,1.2,1.3,63.0,62.0,0.0,0.0,,6-1,195.0,L/-,11.0,TBL,,,
265,Tyler Motte,28.0,C,40.0,4.0,2.0,6.0,-1.0,8.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,51.0,7.8,503.0,12:34,-0.4,0.6,0.1,21.0,51.0,48.0,52.0,48.0,5-10,192.0,L/-,7.0,TBL,"LW, RW",1.0,800000.0
266,Erik Cernak,26.0,D,39.0,0.0,5.0,5.0,-3.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,0.0,743.0,19:03,-0.4,1.4,1.0,63.0,90.0,0.0,0.0,,6-4,224.0,R/-,5.0,TBL,RD,6.2,5200000.0
267,Haydn Fleury,27.0,D,12.0,1.0,3.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,11.1,185.0,15:25,0.3,0.6,0.9,15.0,10.0,0.0,0.0,,6-4,208.0,L/-,6.0,TBL,LD/RD,0.9,762500.0
268,Emil Martinsen Lilleberg,22.0,D,10.0,0.0,2.0,2.0,-3.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,158.0,15:50,0.0,0.1,0.1,10.0,32.0,0.0,0.0,,6-2,192.0,L/-,0.0,TBL,,,
269,Andrei Vasilevskiy,29.0,G,26.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1535.0,59:02,0.0,0.0,3.8,0.0,0.0,0.0,0.0,,6-4,220.0,-/L,9.0,TBL,G,11.4,9500000.0
270,Jonas Johansson,28.0,G,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1277.0,58:04,0.0,0.0,3.2,0.0,0.0,0.0,0.0,,6-5,220.0,-/L,4.0,TBL,G,0.9,775000.0
271,Nick Suzuki,24.0,C,49.0,13.0,29.0,42.0,-16.0,18.0,6.0,7.0,0.0,0.0,14.0,15.0,0.0,109.0,11.9,1036.0,21:08,2.6,0.6,3.2,23.0,37.0,385.0,328.0,54.0,5-11,212.0,R/-,4.0,MTL,C,9.4,7875000.0
272,Cole Caufield,23.0,RW,49.0,17.0,22.0,39.0,-6.0,12.0,10.0,7.0,0.0,6.0,13.0,9.0,0.0,176.0,9.7,940.0,19:11,3.0,0.9,3.9,7.0,34.0,5.0,7.0,41.7,5-7,174.0,R/-,3.0,MTL,"LW, RW",9.4,7850000.0
273,Sean Monahan,29.0,C,49.0,13.0,22.0,35.0,-10.0,10.0,5.0,6.0,2.0,3.0,12.0,10.0,0.0,104.0,12.5,904.0,18:27,2.3,0.7,3.0,24.0,11.0,399.0,326.0,55.0,6-2,196.0,L/-,10.0,MTL,"C, LW, RW",2.4,1985000.0
