,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS,BLK,HIT,FOW,FOL,FO%,Ht,Wt,S/C,Exp,Team,specific_pos,Cap%,Salary
271,Darren Raddysh,27.0,D,44.0,3.0,11.0,14.0,-15.0,6.0,3.0,0.0,0.0,2.0,10.0,1.0,0.0,56.0,5.4,845.0,19:12,0.6,0.9,1.5,50.0,38.0,0.0,0.0,,6-1,200.0,R/-,2.0,TBL,RD,0.9,762500.0
272,Alex Barre-Boulet,26.0,F,31.0,6.0,3.0,9.0,-8.0,10.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,43.0,14.0,358.0,11:32,0.5,0.2,0.6,7.0,16.0,14.0,11.0,56.0,5-10,180.0,L/-,3.0,TBL,"RW, LW",0.9,758333.0
273,Luke Glendening,34.0,C,44.0,7.0,1.0,8.0,-1.0,27.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,25.0,28.0,507.0,11:31,0.0,0.6,0.7,31.0,57.0,293.0,218.0,57.3,5-11,190.0,R/-,10.0,TBL,"C, RW, LW",1.0,800000.0
274,Conor Sheary,31.0,LW,26.0,1.0,7.0,8.0,-1.0,6.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,23.0,4.3,277.0,10:39,0.1,0.3,0.4,17.0,4.0,1.0,2.0,33.3,5-9,179.0,L/-,8.0,TBL,"LW, RW",2.4,2000000.0
275,Tyler Motte,28.0,C,34.0,3.0,2.0,5.0,-4.0,6.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,44.0,6.8,422.0,12:24,-0.4,0.4,0.0,16.0,41.0,29.0,36.0,44.6,5-10,192.0,L/-,7.0,TBL,"LW, RW",1.0,800000.0
276,Calvin de Haan,32.0,D,39.0,2.0,3.0,5.0,-6.0,10.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,39.0,5.1,640.0,16:25,-0.1,1.1,1.0,48.0,51.0,0.0,0.0,,6-1,195.0,L/-,11.0,TBL,,,
277,Erik Cernak,26.0,D,39.0,0.0,5.0,5.0,-3.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,0.0,743.0,19:03,-0.5,1.6,1.1,63.0,90.0,0.0,0.0,,6-4,224.0,R/-,5.0,TBL,RD,6.2,5200000.0
278,Austin Watson,32.0,LW,23.0,2.0,1.0,3.0,2.0,67.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,14.3,154.0,6:42,0.1,0.3,0.3,11.0,58.0,0.0,1.0,0.0,6-4,204.0,R/-,9.0,TBL,"RW, LW",0.9,776665.0
279,Emil Martinsen Lilleberg,22.0,D,4.0,0.0,1.0,1.0,-3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,59.0,14:47,0.0,-0.1,-0.1,4.0,11.0,0.0,0.0,,6-2,192.0,L/-,0.0,TBL,,,
280,Andrei Vasilevskiy,29.0,G,21.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1239.0,59:00,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,6-4,220.0,-/L,9.0,TBL,G,11.4,9500000.0
281,Maxwell Crozier,23.0,D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13.0,13:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,6-1,195.0,R/-,0.0,TBL,RD,1.0,867500.0
282,Jonas Johansson,28.0,G,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1217.0,57:58,0.0,0.0,2.9,0.0,0.0,0.0,0.0,,6-5,220.0,-/L,4.0,TBL,G,0.9,775000.0
283,Waltteri Merela,25.0,F,14.0,0.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,148.0,10:35,-0.4,0.2,-0.3,3.0,18.0,0.0,1.0,0.0,6-3,210.0,R/-,0.0,TBL,RW,1.0,870000.0
284,Philippe Myers,27.0,D,4.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,53.0,13:08,-0.1,0.0,-0.1,5.0,7.0,0.0,0.0,,6-6,219.0,R/-,5.0,TBL,RD,1.7,1400000.0
285,Nick Suzuki,24.0,C,44.0,12.0,25.0,37.0,-11.0,16.0,6.0,6.0,0.0,0.0,12.0,13.0,0.0,101.0,11.9,931.0,21:10,2.3,0.6,2.9,22.0,31.0,346.0,283.0,55.0,5-11,212.0,R/-,4.0,MTL,C,9.4,7875000.0
286,Cole Caufield,23.0,RW,44.0,14.0,19.0,33.0,-3.0,12.0,8.0,6.0,0.0,6.0,10.0,9.0,0.0,158.0,8.9,847.0,19:15,2.3,0.8,3.2,7.0,29.0,4.0,6.0,40.0,5-7,174.0,R/-,3.0,MTL,"LW, RW",9.4,7850000.0
287,Sean Monahan,29.0,C,44.0,11.0,16.0,27.0,-5.0,10.0,4.0,5.0,2.0,2.0,10.0,6.0,0.0,92.0,12.0,809.0,18:23,1.6,0.7,2.3,23.0,9.0,365.0,276.0,56.9,6-2,196.0,L/-,10.0,MTL,"C, LW, RW",2.4,1985000.0
288,Juraj Slafkovsky,19.0,LW,44.0,6.0,11.0,17.0,-7.0,25.0,4.0,2.0,0.0,1.0,10.0,1.0,0.0,63.0,9.5,736.0,16:43,0.3,0.6,0.8,41.0,65.0,6.0,10.0,37.5,6-3,238.0,L/-,1.0,MTL,"RW, LW",1.1,950000.0
289,Brendan Gallagher,31.0,RW,44.0,7.0,8.0,15.0,-18.0,30.0,6.0,1.0,0.0,1.0,5.0,3.0,0.0,99.0,7.1,626.0,14:13,0.5,0.0,0.5,18.0,29.0,7.0,14.0,33.3,5-9,186.0,R/-,11.0,MTL,"RW, LW",7.8,6500000.0
290,Jake Evans,27.0,C,44.0,2.0,11.0,13.0,4.0,10.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,39.0,5.1,679.0,15:26,-0.4,0.9,0.5,35.0,40.0,273.0,259.0,51.3,6-0,186.0,R/-,4.0,MTL,C,2.0,1700000.0
291,Josh Anderson,29.0,RW,41.0,7.0,5.0,12.0,-10.0,44.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,93.0,7.5,684.0,16:41,0.0,0.4,0.4,16.0,72.0,8.0,5.0,61.5,6-3,218.0,R/-,9.0,MTL,"RW, LW",6.6,5500000.0
292,Justin Barron,22.0,D,39.0,6.0,6.0,12.0,-2.0,16.0,5.0,1.0,0.0,1.0,6.0,0.0,0.0,51.0,11.8,740.0,18:59,0.9,1.3,2.1,51.0,36.0,0.0,0.0,,6-2,201.0,R/-,2.0,MTL,RD,1.1,925000.0
293,David Savard,33.0,D,22.0,4.0,7.0,11.0,-3.0,12.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,27.0,14.8,465.0,21:09,0.9,0.7,1.6,71.0,20.0,0.0,0.0,,6-1,235.0,R/-,12.0,MTL,RD,4.2,3500000.0
294,Kaiden Guhle,22.0,D,40.0,3.0,8.0,11.0,-2.0,33.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,55.0,5.5,826.0,20:39,0.4,1.4,1.8,120.0,54.0,0.0,0.0,,6-2,205.0,L/-,1.0,MTL,LD,1.0,863333.0
295,Joel Armia,30.0,RW,28.0,7.0,1.0,8.0,3.0,16.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,48.0,14.6,404.0,14:26,0.4,0.6,0.9,16.0,15.0,3.0,7.0,30.0,6-3,216.0,R/-,9.0,MTL,"RW, LW",4.1,3400000.0
296,Michael Pezzetta,25.0,C,33.0,1.0,7.0,8.0,3.0,30.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,30.0,3.3,254.0,7:41,0.2,0.4,0.6,15.0,112.0,3.0,3.0,50.0,6-1,210.0,L/-,2.0,MTL,"LW, RW",1.0,812500.0
297,Johnathan Kovacevic,26.0,D,38.0,5.0,2.0,7.0,6.0,18.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,28.0,17.9,647.0,17:01,0.4,1.7,2.1,51.0,30.0,0.0,0.0,,6-4,208.0,R/-,2.0,MTL,RD,0.9,766667.0
298,Jesse Ylonen,24.0,RW,37.0,3.0,4.0,7.0,0.0,8.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,33.0,9.1,381.0,10:18,-0.1,0.4,0.4,25.0,16.0,5.0,2.0,71.4,6-0,167.0,R/-,3.0,MTL,"RW, LW",0.9,775000.0
299,Jordan Harris,23.0,D,27.0,1.0,5.0,6.0,-3.0,14.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,4.8,475.0,17:36,0.1,0.7,0.8,41.0,6.0,0.0,0.0,,5-11,189.0,L/-,2.0,MTL,LD/RD,1.7,1400000.0
300,Rafael Harvey-Pinard,25.0,LW,17.0,1.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,16.0,6.3,232.0,13:39,0.0,0.3,0.3,18.0,17.0,1.0,6.0,14.3,5-9,181.0,L/-,2.0,MTL,"LW, RW",1.3,1100000.0
301,Jayden Struble,22.0,D,26.0,2.0,2.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,8.7,397.0,15:17,0.1,0.8,0.9,30.0,42.0,0.0,0.0,,6-0,202.0,L/-,0.0,MTL,LD,1.0,867500.0
302,Mitchell Stephens,26.0,C,21.0,2.0,1.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,14.3,188.0,8:57,0.0,0.3,0.3,7.0,4.0,63.0,51.0,55.3,5-11,190.0,R/-,3.0,MTL,C,0.9,775000.0
303,Cayden Primeau,24.0,G,9.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,556.0,61:44,0.0,0.0,1.8,0.0,0.0,0.0,0.0,,6-3,198.0,-/L,4.0,MTL,G,1.1,890000.0
304,Joshua Roy,20.0,RW,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.7,35.0,11:43,0.1,0.1,0.2,5.0,1.0,0.0,1.0,0.0,6-0,192.0,L/-,0.0,MTL,"LW, RW",1.0,835000.0
305,Jake Allen,33.0,G,15.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,860.0,57:20,0.0,0.0,2.8,0.0,0.0,0.0,0.0,,6-2,195.0,-/L,10.0,MTL,G,4.6,3850000.0
306,Sam Montembeault,27.0,G,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1263.0,60:10,0.0,0.0,4.3,0.0,0.0,0.0,0.0,,6-3,214.0,-/L,4.0,MTL,,,
307,Casey Mittelstadt,25.0,C,44.0,12.0,26.0,38.0,11.0,20.0,11.0,1.0,0.0,1.0,22.0,4.0,0.0,73.0,16.4,822.0,18:41,2.7,1.3,4.0,20.0,7.0,312.0,342.0,47.7,6-1,195.0,L/-,6.0,BUF,"LW, C",3.0,2500000.0
308,Rasmus Dahlin,23.0,D,43.0,12.0,23.0,35.0,-15.0,28.0,9.0,3.0,0.0,1.0,15.0,8.0,0.0,123.0,9.8,1071.0,24:54,3.3,1.1,4.4,83.0,87.0,0.0,0.0,,6-3,202.0,L/-,5.0,BUF,LD/RD,7.2,6000000.0
309,Alex Tuch,27.0,RW,37.0,12.0,18.0,30.0,-1.0,30.0,10.0,2.0,0.0,3.0,13.0,5.0,0.0,95.0,12.6,703.0,19:01,2.2,0.7,2.9,41.0,27.0,10.0,10.0,50.0,6-4,219.0,R/-,7.0,BUF,"RW, LW",5.7,4750000.0
310,Tage Thompson,26.0,C,34.0,14.0,13.0,27.0,-7.0,16.0,9.0,3.0,2.0,2.0,8.0,5.0,0.0,118.0,11.9,623.0,18:19,2.3,0.4,2.8,12.0,32.0,185.0,208.0,47.1,6-6,220.0,R/-,6.0,BUF,C,8.6,7142857.0
311,Dylan Cozens,22.0,C,42.0,7.0,15.0,22.0,-6.0,31.0,6.0,1.0,0.0,1.0,12.0,3.0,0.0,104.0,6.7,696.0,16:35,0.9,0.5,1.5,18.0,38.0,268.0,282.0,48.7,6-3,195.0,R/-,3.0,BUF,"C, LW",8.5,7100000.0
312,Owen Power,21.0,D,44.0,2.0,15.0,17.0,3.0,10.0,2.0,0.0,0.0,1.0,13.0,2.0,0.0,61.0,3.3,978.0,22:14,0.7,2.2,2.9,65.0,19.0,0.0,0.0,,6-6,218.0,L/-,2.0,BUF,LD/RD,1.1,916667.0
313,Kyle Okposo,35.0,RW,41.0,8.0,7.0,15.0,2.0,16.0,6.0,1.0,1.0,0.0,7.0,0.0,0.0,64.0,12.5,570.0,13:54,0.7,0.7,1.4,28.0,32.0,100.0,114.0,46.7,6-0,218.0,R/-,16.0,BUF,RW,3.0,2500000.0
314,Zach Benson,18.0,LW,34.0,4.0,10.0,14.0,-1.0,18.0,4.0,0.0,0.0,1.0,10.0,0.0,0.0,53.0,7.5,513.0,15:05,0.4,0.5,0.9,14.0,9.0,2.0,3.0,40.0,5-9,163.0,L/-,0.0,BUF,LW,1.1,950000.0
315,Victor Olofsson,28.0,RW,31.0,4.0,8.0,12.0,2.0,4.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,42.0,9.5,371.0,11:59,0.6,0.5,1.0,8.0,10.0,0.0,2.0,0.0,5-11,181.0,L/-,5.0,BUF,"RW, LW",5.7,4750000.0
316,Jordan Greenway,26.0,LW,32.0,4.0,7.0,11.0,1.0,25.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,46.0,8.7,530.0,16:34,0.0,0.6,0.6,33.0,51.0,10.0,20.0,33.3,6-6,231.0,L/-,6.0,BUF,"LW, RW",3.6,3000000.0
317,Connor Clifton,28.0,D,41.0,0.0,11.0,11.0,4.0,46.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,37.0,0.0,671.0,16:22,0.2,1.7,1.9,57.0,91.0,0.0,0.0,,5-11,190.0,R/-,5.0,BUF,RD,4.0,3333333.0
318,Henri Jokiharju,24.0,D,36.0,2.0,7.0,9.0,3.0,6.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,40.0,5.0,626.0,17:23,0.3,1.5,1.8,43.0,39.0,0.0,0.0,,6-0,200.0,R/-,5.0,BUF,RD,3.0,2500000.0
319,Jack Quinn,22.0,RW,12.0,4.0,3.0,7.0,-5.0,6.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,24.0,16.7,196.0,16:21,0.5,0.0,0.6,7.0,8.0,3.0,4.0,42.9,6-1,185.0,R/-,2.0,BUF,"RW, LW",1.0,863333.0
320,Peyton Krebs,23.0,C,42.0,3.0,4.0,7.0,2.0,34.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,44.0,6.8,531.0,12:38,-0.5,0.7,0.2,18.0,39.0,138.0,165.0,45.5,6-0,187.0,L/-,3.0,BUF,"C, LW",1.0,863333.0
321,Mattias Samuelsson,23.0,D,39.0,1.0,6.0,7.0,3.0,24.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,43.0,2.3,801.0,20:32,-0.2,1.8,1.6,83.0,81.0,0.0,0.0,,6-4,231.0,L/-,3.0,BUF,LD,5.1,4285714.0
322,Eric Robinson,28.0,LW,13.0,1.0,4.0,5.0,0.0,15.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,4.5,148.0,11:23,0.2,0.2,0.3,4.0,16.0,1.0,0.0,100.0,6-2,205.0,L/-,6.0,BUF,LW,1.9,1600000.0
323,Zemgus Girgensons,30.0,C,27.0,3.0,0.0,3.0,-1.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,9.4,331.0,12:16,-0.3,0.3,0.0,17.0,44.0,29.0,24.0,54.7,6-2,200.0,L/-,9.0,BUF,"LW, C",3.0,2500000.0
324,Erik Johnson,35.0,D,40.0,3.0,0.0,3.0,2.0,24.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,8.1,570.0,14:15,-0.1,1.3,1.2,55.0,54.0,0.0,0.0,,6-4,225.0,R/-,15.0,BUF,RD,3.9,3250000.0
325,Ryan Johnson,22.0,D,25.0,0.0,3.0,3.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,362.0,14:30,-0.2,1.0,0.8,25.0,3.0,0.0,0.0,,6-1,195.0,L/-,0.0,BUF,LD,1.1,925000.0
326,Jiri Kulich,19.0,C,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,14:53,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,0.0,6-1,186.0,L/-,0.0,BUF,,,
327,Devon Levi,22.0,G,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1066.0,56:07,0.0,0.0,2.3,0.0,0.0,0.0,0.0,,6-0,192.0,-/L,1.0,BUF,G,1.1,925000.0
328,Ukko-Pekka Luukkonen,24.0,G,22.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1214.0,55:11,0.0,0.0,3.6,0.0,0.0,0.0,0.0,,6-5,215.0,-/L,3.0,BUF,G,1.0,837500.0
329,Claude Giroux,36.0,C,39.0,13.0,25.0,38.0,0.0,20.0,11.0,2.0,0.0,0.0,16.0,8.0,1.0,97.0,13.4,784.0,20:07,2.7,0.7,3.4,11.0,18.0,325.0,234.0,58.1,5-11,190.0,R/-,16.0,OTT,"RW, C",7.8,6500000.0
330,Tim Stutzle,22.0,LW,39.0,7.0,31.0,38.0,-5.0,12.0,7.0,0.0,0.0,2.0,23.0,8.0,0.0,108.0,6.5,845.0,21:39,2.0,0.5,2.5,18.0,36.0,138.0,164.0,45.7,6-0,193.0,L/-,3.0,OTT,C,10.0,8350000.0
331,Brady Tkachuk,24.0,LW,39.0,18.0,16.0,34.0,-7.0,88.0,13.0,5.0,0.0,0.0,13.0,3.0,0.0,173.0,10.4,741.0,19:00,3.0,0.4,3.3,18.0,109.0,96.0,85.0,53.0,6-4,221.0,L/-,5.0,OTT,LW,9.8,8205714.0
332,Drake Batherson,25.0,C,39.0,16.0,18.0,34.0,-5.0,30.0,13.0,3.0,0.0,2.0,12.0,6.0,0.0,103.0,15.5,705.0,18:05,2.9,0.4,3.3,18.0,44.0,30.0,40.0,42.9,6-3,200.0,R/-,5.0,OTT,RW,6.0,4975000.0
333,Vladimir Tarasenko,32.0,RW,37.0,10.0,18.0,28.0,9.0,10.0,9.0,1.0,0.0,3.0,14.0,4.0,0.0,75.0,13.3,597.0,16:09,2.0,0.8,2.8,14.0,32.0,3.0,2.0,60.0,6-1,228.0,L/-,11.0,OTT,RW,6.0,5000000.0
334,Jakob Chychrun,25.0,D,39.0,7.0,19.0,26.0,-11.0,18.0,5.0,2.0,0.0,0.0,11.0,8.0,0.0,94.0,7.4,880.0,22:34,2.1,0.5,2.5,65.0,19.0,0.0,0.0,,6-2,220.0,L/-,7.0,OTT,LD/RD,5.5,4600000.0
335,Jake Sanderson,21.0,D,39.0,6.0,16.0,22.0,2.0,13.0,4.0,2.0,0.0,1.0,12.0,4.0,0.0,74.0,8.1,904.0,23:11,1.6,1.4,3.0,76.0,21.0,0.0,0.0,,6-3,195.0,L/-,1.0,OTT,LD,1.1,925000.0
336,Mathieu Joseph,26.0,RW,29.0,6.0,13.0,19.0,5.0,33.0,6.0,0.0,0.0,2.0,12.0,0.0,1.0,53.0,11.3,475.0,16:23,1.1,0.6,1.7,15.0,24.0,16.0,28.0,36.4,6-1,187.0,L/-,5.0,OTT,"LW, RW",3.5,2950000.0
337,Ridly Greig,21.0,C,29.0,6.0,10.0,16.0,14.0,29.0,4.0,2.0,0.0,0.0,10.0,0.0,0.0,46.0,13.0,423.0,14:36,0.9,0.9,1.8,13.0,45.0,109.0,150.0,42.1,6-1,183.0,L/-,1.0,OTT,"C, LW",1.0,863333.0
338,Artem Zub,28.0,D,31.0,3.0,11.0,14.0,3.0,14.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,43.0,7.0,641.0,20:41,0.8,1.1,2.0,51.0,49.0,0.0,0.0,,6-2,200.0,R/-,3.0,OTT,RD,5.5,4600000.0
339,Dominik Kubalik,28.0,LW,39.0,9.0,3.0,12.0,-16.0,15.0,7.0,2.0,0.0,2.0,3.0,0.0,0.0,59.0,15.3,555.0,14:14,0.5,-0.1,0.4,15.0,21.0,13.0,16.0,44.8,6-2,190.0,L/-,4.0,OTT,"LW, RW",3.0,2500000.0
340,Erik Brannstrom,24.0,D,34.0,2.0,8.0,10.0,3.0,22.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,35.0,5.7,540.0,15:52,0.5,1.0,1.5,47.0,9.0,0.0,0.0,,5-10,185.0,L/-,5.0,OTT,"LD/RD, LW",2.4,2000000.0
341,Thomas Chabot,27.0,D,17.0,1.0,9.0,10.0,-4.0,4.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,45.0,2.2,402.0,23:40,0.6,0.3,0.8,37.0,10.0,0.0,0.0,,6-2,195.0,L/-,7.0,OTT,LD,9.6,8000000.0
342,Jacob Bernard-Docker,23.0,D,31.0,4.0,4.0,8.0,4.0,8.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,18.0,22.2,477.0,15:23,0.6,1.0,1.5,71.0,19.0,0.0,0.0,,6-0,190.0,R/-,3.0,OTT,RD,1.0,805000.0
343,Parker Kelly,24.0,F,39.0,4.0,3.0,7.0,-4.0,8.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,39.0,10.3,435.0,11:09,-0.1,0.2,0.1,30.0,74.0,3.0,10.0,23.1,6-0,190.0,L/-,3.0,OTT,"LW, C",0.9,762500.0
344,Travis Hamonic,33.0,D,39.0,2.0,3.0,5.0,-3.0,38.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,39.0,5.1,584.0,14:59,-0.1,0.6,0.6,68.0,42.0,0.0,0.0,,6-1,200.0,R/-,13.0,OTT,RD,1.3,1100000.0
345,Rourke Chartier,27.0,C,27.0,1.0,1.0,2.0,-2.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,3.8,298.0,11:01,-0.5,0.2,-0.4,9.0,20.0,110.0,108.0,50.5,5-11,190.0,L/-,2.0,OTT,C,0.9,775000.0
346,Mark Kastelic,24.0,C,25.0,1.0,1.0,2.0,-3.0,33.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,3.8,178.0,7:08,-0.2,0.0,-0.2,13.0,36.0,79.0,56.0,58.5,6-3,210.0,R/-,2.0,OTT,"C, RW",1.0,835000.0
347,Zack MacEwen,27.0,C,19.0,1.0,1.0,2.0,-2.0,39.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,7.1,115.0,6:02,0.0,0.0,0.0,5.0,26.0,6.0,5.0,54.5,6-3,205.0,R/-,5.0,OTT,"RW, C",0.9,775000.0
348,Joonas Korpisalo,29.0,G,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1443.0,55:31,0.0,0.0,2.9,0.0,0.0,0.0,0.0,,6-3,193.0,-/L,8.0,OTT,G,4.8,4000000.0
349,Mads Sogaard,23.0,G,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,59.0,59:05,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,,6-7,196.0,-/L,2.0,OTT,G,1.1,925000.0
350,Nikolaj Ehlers,27.0,LW,43.0,15.0,18.0,33.0,21.0,21.0,15.0,0.0,0.0,4.0,15.0,3.0,0.0,130.0,11.5,702.0,16:19,2.7,1.4,4.2,14.0,15.0,0.0,4.0,0.0,6-0,172.0,L/-,8.0,WPG,"RW, LW",7.2,6000000.0
351,Josh Morrissey,28.0,D,43.0,7.0,26.0,33.0,24.0,30.0,6.0,1.0,0.0,1.0,19.0,7.0,0.0,114.0,6.1,1049.0,24:23,2.6,3.6,6.2,64.0,33.0,0.0,0.0,,6-0,195.0,L/-,8.0,WPG,,,
352,Cole Perfetti,22.0,C,43.0,14.0,16.0,30.0,15.0,6.0,9.0,5.0,0.0,2.0,10.0,6.0,0.0,97.0,14.4,622.0,14:28,2.5,1.1,3.7,11.0,7.0,35.0,62.0,36.1,5-11,177.0,L/-,2.0,WPG,"LW, C",1.1,894167.0
353,Kyle Connor,27.0,LW,27.0,18.0,11.0,29.0,-3.0,2.0,15.0,3.0,0.0,5.0,4.0,7.0,0.0,108.0,16.7,544.0,20:08,3.1,0.4,3.5,10.0,3.0,1.0,2.0,33.3,6-1,182.0,L/-,7.0,WPG,LW,8.6,7142857.0
354,Nino Niederreiter,31.0,RW,43.0,12.0,12.0,24.0,13.0,14.0,9.0,3.0,0.0,2.0,11.0,1.0,0.0,99.0,12.1,663.0,15:26,1.7,1.1,2.8,23.0,57.0,15.0,14.0,51.7,6-2,218.0,L/-,12.0,WPG,"LW, RW",4.8,4000000.0
355,Adam Lowry,30.0,LW,43.0,8.0,15.0,23.0,14.0,40.0,7.0,0.0,1.0,1.0,13.0,1.0,1.0,63.0,12.7,697.0,16:12,1.1,1.2,2.3,40.0,77.0,372.0,377.0,49.7,6-5,210.0,L/-,9.0,WPG,C,3.9,3250000.0
356,Vladislav Namestnikov,31.0,C,40.0,5.0,18.0,23.0,18.0,8.0,2.0,2.0,1.0,0.0,17.0,1.0,0.0,51.0,9.8,619.0,15:28,1.0,1.2,2.2,24.0,32.0,128.0,206.0,38.3,6-0,179.0,L/-,10.0,WPG,"LW, RW, C",2.4,2000000.0
357,Mason Appleton,28.0,C,43.0,7.0,14.0,21.0,10.0,16.0,6.0,0.0,1.0,2.0,13.0,0.0,1.0,62.0,11.3,705.0,16:23,0.8,1.0,1.8,27.0,39.0,3.0,3.0,50.0,6-2,193.0,R/-,5.0,WPG,RW,2.6,2166667.0
358,Gabriel Vilardi,24.0,C,25.0,11.0,9.0,20.0,18.0,6.0,9.0,2.0,0.0,3.0,8.0,1.0,0.0,69.0,15.9,424.0,16:57,1.8,1.1,2.9,11.0,6.0,20.0,22.0,47.6,6-3,215.0,R/-,4.0,WPG,"RW, C",4.1,3437500.0
359,Alex Iafallo,30.0,C,43.0,7.0,10.0,17.0,3.0,2.0,5.0,2.0,0.0,1.0,6.0,3.0,1.0,76.0,9.2,712.0,16:34,0.4,0.8,1.1,39.0,16.0,5.0,10.0,33.3,6-0,200.0,L/-,6.0,WPG,LW,4.8,4000000.0
360,Neal Pionk,28.0,D,43.0,4.0,13.0,17.0,11.0,34.0,3.0,1.0,0.0,0.0,10.0,3.0,0.0,81.0,4.9,877.0,20:24,0.9,2.4,3.3,51.0,97.0,0.0,0.0,,6-0,186.0,R/-,6.0,WPG,RD,7.0,5875000.0
361,Brenden Dillon,33.0,D,43.0,6.0,9.0,15.0,16.0,51.0,6.0,0.0,0.0,2.0,9.0,0.0,0.0,40.0,15.0,807.0,18:45,1.0,2.6,3.6,64.0,110.0,0.0,0.0,,6-4,220.0,L/-,12.0,WPG,LD,4.7,3900000.0
362,Dylan DeMelo,30.0,D,43.0,1.0,13.0,14.0,28.0,20.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,34.0,2.9,933.0,21:42,0.3,3.7,4.0,78.0,73.0,0.0,0.0,,6-0,191.0,R/-,8.0,WPG,RD,3.6,3000000.0
