,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS,BLK,HIT,FOW,FOL,FO%,Ht,Wt,S/C,Exp,Team,specific_pos,Cap%,Salary
274,Erik Cernak,26.0,D,39.0,0.0,5.0,5.0,-3.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,0.0,743.0,19:03,-0.4,1.5,1.1,63.0,90.0,0.0,0.0,,6-4,224.0,R/-,5.0,TBL,RD,6.2,5200000.0
275,Mitchell Chaffee,26.0,F,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,100.0,15.0,7:43,0.2,0.1,0.3,1.0,5.0,0.0,0.0,,6-1,201.0,R/-,1.0,TBL,RW,0.9,775000.0
276,Maxwell Crozier,23.0,D,6.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,85.0,14:06,0.1,0.2,0.3,9.0,7.0,0.0,0.0,,6-1,195.0,R/-,0.0,TBL,RD,1.0,867500.0
277,Emil Martinsen Lilleberg,22.0,D,9.0,0.0,2.0,2.0,-4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,141.0,15:39,0.0,0.0,0.1,10.0,27.0,0.0,0.0,,6-2,192.0,L/-,0.0,TBL,,,
278,Waltteri Merela,25.0,F,18.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.9,177.0,9:50,-0.3,0.3,0.0,6.0,23.0,1.0,3.0,25.0,6-3,210.0,R/-,0.0,TBL,RW,1.0,870000.0
279,Andrei Vasilevskiy,29.0,G,25.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1475.0,59:00,0.0,0.0,3.8,0.0,0.0,0.0,0.0,,6-4,220.0,-/L,9.0,TBL,G,11.4,9500000.0
280,Jonas Johansson,28.0,G,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1277.0,58:04,0.0,0.0,3.2,0.0,0.0,0.0,0.0,,6-5,220.0,-/L,4.0,TBL,G,0.9,775000.0
281,Nick Suzuki,24.0,C,48.0,13.0,28.0,41.0,-16.0,18.0,6.0,7.0,0.0,0.0,14.0,14.0,0.0,108.0,12.0,1014.0,21:07,2.6,0.6,3.1,22.0,36.0,375.0,314.0,54.4,5-11,212.0,R/-,4.0,MTL,C,9.4,7875000.0
282,Cole Caufield,23.0,RW,48.0,17.0,21.0,38.0,-6.0,12.0,10.0,7.0,0.0,6.0,12.0,9.0,0.0,176.0,9.7,921.0,19:11,2.9,0.8,3.8,7.0,34.0,5.0,7.0,41.7,5-7,174.0,R/-,3.0,MTL,"LW, RW",9.4,7850000.0
283,Sean Monahan,29.0,C,48.0,13.0,21.0,34.0,-8.0,10.0,5.0,6.0,2.0,3.0,12.0,9.0,0.0,99.0,13.1,883.0,18:23,2.2,0.7,3.0,24.0,10.0,389.0,312.0,55.5,6-2,196.0,L/-,10.0,MTL,"C, LW, RW",2.4,1985000.0
284,Juraj Slafkovsky,19.0,LW,48.0,6.0,13.0,19.0,-15.0,25.0,4.0,2.0,0.0,1.0,10.0,3.0,0.0,66.0,9.1,807.0,16:49,0.3,0.4,0.6,42.0,71.0,6.0,10.0,37.5,6-3,238.0,L/-,1.0,MTL,"RW, LW",1.1,950000.0
285,Josh Anderson,29.0,RW,44.0,7.0,6.0,13.0,-12.0,51.0,7.0,0.0,0.0,0.0,4.0,2.0,0.0,95.0,7.4,725.0,16:28,0.0,0.4,0.4,18.0,87.0,8.0,5.0,61.5,6-3,218.0,R/-,9.0,MTL,"RW, LW",6.6,5500000.0
286,Jake Evans,27.0,C,48.0,2.0,11.0,13.0,-1.0,12.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,43.0,4.7,753.0,15:41,-0.6,0.8,0.2,37.0,45.0,312.0,286.0,52.2,6-0,186.0,R/-,4.0,MTL,C,2.0,1700000.0
287,David Savard,33.0,D,26.0,4.0,7.0,11.0,-10.0,12.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,28.0,14.3,538.0,20:42,0.8,0.3,1.1,82.0,27.0,0.0,0.0,,6-1,235.0,R/-,12.0,MTL,RD,4.2,3500000.0
288,Kaiden Guhle,22.0,D,44.0,3.0,8.0,11.0,-7.0,35.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,60.0,5.0,913.0,20:45,0.3,1.3,1.5,127.0,63.0,0.0,0.0,,6-2,205.0,L/-,1.0,MTL,LD,1.0,863333.0
289,Joel Armia,30.0,RW,32.0,8.0,1.0,9.0,2.0,18.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,60.0,13.3,466.0,14:34,0.4,0.6,1.0,17.0,17.0,3.0,7.0,30.0,6-3,216.0,R/-,9.0,MTL,"RW, LW",4.1,3400000.0
290,Michael Pezzetta,25.0,C,37.0,2.0,7.0,9.0,2.0,37.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,32.0,6.3,280.0,7:34,0.3,0.4,0.7,16.0,123.0,4.0,4.0,50.0,6-1,210.0,L/-,2.0,MTL,"LW, RW",1.0,812500.0
291,Johnathan Kovacevic,26.0,D,40.0,6.0,2.0,8.0,7.0,18.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,18.8,679.0,16:58,0.6,1.8,2.4,53.0,32.0,0.0,0.0,,6-4,208.0,R/-,2.0,MTL,RD,0.9,766667.0
292,Tanner Pearson,31.0,LW,29.0,4.0,4.0,8.0,-6.0,13.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,48.0,8.3,388.0,13:22,0.1,0.2,0.3,19.0,28.0,2.0,10.0,16.7,6-1,201.0,L/-,10.0,MTL,LW,3.9,3250000.0
293,Jesse Ylonen,24.0,RW,38.0,3.0,4.0,7.0,1.0,8.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,34.0,8.8,392.0,10:18,-0.1,0.5,0.4,25.0,17.0,5.0,2.0,71.4,6-0,167.0,R/-,3.0,MTL,"RW, LW",0.9,775000.0
294,Jordan Harris,23.0,D,29.0,1.0,5.0,6.0,-4.0,14.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,22.0,4.5,510.0,17:35,0.1,0.7,0.8,44.0,9.0,0.0,0.0,,5-11,189.0,L/-,2.0,MTL,LD/RD,1.7,1400000.0
295,Rafael Harvey-Pinard,25.0,LW,21.0,1.0,5.0,6.0,-1.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,18.0,5.6,286.0,13:38,-0.1,0.3,0.2,24.0,18.0,2.0,8.0,20.0,5-9,181.0,L/-,2.0,MTL,"LW, RW",1.3,1100000.0
296,Jayden Struble,22.0,D,30.0,2.0,2.0,4.0,-1.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,8.3,468.0,15:37,0.0,0.8,0.9,31.0,47.0,0.0,0.0,,6-0,202.0,L/-,0.0,MTL,LD,1.0,867500.0
297,Arber Xhekaj,23.0,D,19.0,1.0,2.0,3.0,2.0,53.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,6.3,279.0,14:40,0.1,0.7,0.7,15.0,45.0,0.0,0.0,,6-4,238.0,L/-,1.0,MTL,LD/RD,1.0,828333.0
298,Sam Montembeault,27.0,G,23.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1373.0,59:41,0.0,0.0,4.4,0.0,0.0,0.0,0.0,,6-3,214.0,-/L,4.0,MTL,,,
299,Cayden Primeau,24.0,G,11.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,625.0,56:52,0.0,0.0,1.8,0.0,0.0,0.0,0.0,,6-3,198.0,-/L,4.0,MTL,G,1.1,890000.0
300,Jake Allen,33.0,G,16.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,919.0,57:25,0.0,0.0,2.9,0.0,0.0,0.0,0.0,,6-2,195.0,-/L,10.0,MTL,G,4.6,3850000.0
301,Lucas Condotta,26.0,F,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,6:36,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0,6-1,223.0,L/-,1.0,MTL,"C, LW",0.9,775000.0
302,Casey Mittelstadt,25.0,C,48.0,12.0,28.0,40.0,7.0,20.0,11.0,1.0,0.0,1.0,23.0,5.0,0.0,78.0,15.4,891.0,18:34,2.6,1.3,3.9,21.0,7.0,334.0,369.0,47.5,6-1,195.0,L/-,6.0,BUF,"LW, C",3.0,2500000.0
303,Rasmus Dahlin,23.0,D,47.0,13.0,25.0,38.0,-13.0,30.0,9.0,4.0,0.0,1.0,16.0,9.0,0.0,137.0,9.5,1177.0,25:02,3.6,1.5,5.0,90.0,90.0,0.0,0.0,,6-3,202.0,L/-,5.0,BUF,LD/RD,7.2,6000000.0
304,Jeff Skinner,31.0,LW,40.0,17.0,16.0,33.0,-1.0,22.0,11.0,6.0,0.0,2.0,15.0,1.0,0.0,142.0,12.0,698.0,17:27,3.0,0.8,3.7,8.0,9.0,30.0,40.0,42.9,5-11,197.0,L/-,13.0,BUF,"LW, RW",10.8,9000000.0
305,Alex Tuch,27.0,RW,41.0,13.0,19.0,32.0,-3.0,32.0,11.0,2.0,0.0,4.0,13.0,6.0,0.0,104.0,12.5,782.0,19:05,2.3,0.8,3.0,43.0,32.0,14.0,11.0,56.0,6-4,219.0,R/-,7.0,BUF,"RW, LW",5.7,4750000.0
306,Tage Thompson,26.0,C,38.0,14.0,14.0,28.0,-10.0,20.0,9.0,3.0,2.0,2.0,9.0,5.0,0.0,127.0,11.0,698.0,18:23,2.2,0.4,2.6,13.0,38.0,205.0,229.0,47.2,6-6,220.0,R/-,6.0,BUF,C,8.6,7142857.0
307,Dylan Cozens,22.0,C,45.0,9.0,17.0,26.0,-4.0,31.0,8.0,1.0,0.0,1.0,13.0,4.0,0.0,113.0,8.0,745.0,16:33,1.4,0.7,2.1,18.0,40.0,289.0,308.0,48.4,6-3,195.0,R/-,3.0,BUF,"C, LW",8.5,7100000.0
308,Owen Power,21.0,D,48.0,2.0,15.0,17.0,2.0,10.0,2.0,0.0,0.0,1.0,13.0,2.0,0.0,65.0,3.1,1072.0,22:20,0.5,2.4,2.9,68.0,21.0,0.0,0.0,,6-6,218.0,L/-,2.0,BUF,LD/RD,1.1,916667.0
309,Kyle Okposo,35.0,RW,45.0,9.0,7.0,16.0,1.0,26.0,7.0,1.0,1.0,0.0,7.0,0.0,0.0,71.0,12.7,625.0,13:54,0.7,0.7,1.5,30.0,36.0,107.0,121.0,46.9,6-0,218.0,R/-,16.0,BUF,RW,3.0,2500000.0
310,Zach Benson,18.0,LW,37.0,4.0,10.0,14.0,-4.0,20.0,4.0,0.0,0.0,1.0,10.0,0.0,0.0,57.0,7.0,554.0,14:59,0.2,0.5,0.7,15.0,10.0,2.0,3.0,40.0,5-9,163.0,L/-,0.0,BUF,LW,1.1,950000.0
311,Jordan Greenway,26.0,LW,36.0,5.0,8.0,13.0,0.0,29.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,49.0,10.2,595.0,16:31,0.1,0.7,0.8,37.0,54.0,12.0,25.0,32.4,6-6,231.0,L/-,6.0,BUF,"LW, RW",3.6,3000000.0
312,Victor Olofsson,28.0,RW,33.0,4.0,8.0,12.0,3.0,4.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,46.0,8.7,393.0,11:55,0.5,0.6,1.0,8.0,10.0,0.0,2.0,0.0,5-11,181.0,L/-,5.0,BUF,"RW, LW",5.7,4750000.0
313,Jack Quinn,22.0,RW,16.0,5.0,6.0,11.0,1.0,6.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,35.0,14.3,259.0,16:11,0.9,0.3,1.2,7.0,12.0,3.0,4.0,42.9,6-1,185.0,R/-,2.0,BUF,"RW, LW",1.0,863333.0
314,Connor Clifton,28.0,D,45.0,0.0,11.0,11.0,5.0,46.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,40.0,0.0,738.0,16:24,0.2,1.9,2.1,60.0,99.0,0.0,0.0,,5-11,190.0,R/-,5.0,BUF,RD,4.0,3333333.0
315,Peyton Krebs,23.0,C,46.0,3.0,6.0,9.0,4.0,48.0,3.0,0.0,0.0,2.0,6.0,0.0,0.0,48.0,6.3,580.0,12:37,-0.4,0.8,0.4,20.0,43.0,148.0,179.0,45.3,6-0,187.0,L/-,3.0,BUF,"C, LW",1.0,863333.0
316,Henri Jokiharju,24.0,D,40.0,2.0,7.0,9.0,3.0,10.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,45.0,4.4,695.0,17:23,0.2,1.7,1.9,50.0,43.0,0.0,0.0,,6-0,200.0,R/-,5.0,BUF,RD,3.0,2500000.0
317,Mattias Samuelsson,23.0,D,41.0,1.0,6.0,7.0,4.0,26.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,44.0,2.3,841.0,20:30,-0.3,2.0,1.8,86.0,83.0,0.0,0.0,,6-4,231.0,L/-,3.0,BUF,LD,5.1,4285714.0
318,Eric Robinson,28.0,LW,15.0,1.0,5.0,6.0,1.0,17.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,24.0,4.2,166.0,11:03,0.2,0.2,0.5,6.0,16.0,2.0,0.0,100.0,6-2,205.0,L/-,6.0,BUF,LW,1.9,1600000.0
319,Ryan Johnson,22.0,D,29.0,0.0,6.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,25.0,0.0,420.0,14:29,0.1,1.2,1.2,29.0,4.0,0.0,0.0,,6-1,195.0,L/-,0.0,BUF,LD,1.1,925000.0
320,Zemgus Girgensons,30.0,C,31.0,4.0,0.0,4.0,-2.0,13.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,38.0,10.5,370.0,11:56,-0.2,0.3,0.1,18.0,54.0,30.0,25.0,54.5,6-2,200.0,L/-,9.0,BUF,"LW, C",3.0,2500000.0
321,Jacob Bryson,26.0,D,4.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,9:47,0.0,-0.1,-0.1,7.0,2.0,0.0,0.0,,5-9,174.0,L/-,3.0,BUF,LD/RD,2.2,1850000.0
322,Jiri Kulich,19.0,C,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,14:53,0.0,0.0,-0.1,0.0,0.0,0.0,1.0,0.0,6-1,186.0,L/-,0.0,BUF,,,
323,Devon Levi,22.0,G,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1126.0,56:19,0.0,0.0,2.6,0.0,0.0,0.0,0.0,,6-0,192.0,-/L,1.0,BUF,G,1.1,925000.0
324,Ukko-Pekka Luukkonen,24.0,G,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1390.0,55:37,0.0,0.0,4.1,0.0,0.0,0.0,0.0,,6-5,215.0,-/L,3.0,BUF,G,1.0,837500.0
325,Tim Stutzle,22.0,LW,44.0,10.0,35.0,45.0,-3.0,16.0,10.0,0.0,0.0,2.0,26.0,9.0,0.0,123.0,8.1,941.0,21:23,2.7,0.7,3.4,20.0,41.0,155.0,185.0,45.6,6-0,193.0,L/-,3.0,OTT,C,10.0,8350000.0
326,Claude Giroux,36.0,C,44.0,14.0,26.0,40.0,2.0,20.0,12.0,2.0,0.0,0.0,17.0,8.0,1.0,108.0,13.0,883.0,20:05,2.8,0.8,3.6,14.0,18.0,355.0,262.0,57.5,5-11,190.0,R/-,16.0,OTT,"RW, C",7.8,6500000.0
327,Brady Tkachuk,24.0,LW,44.0,19.0,18.0,37.0,-5.0,95.0,14.0,5.0,0.0,0.0,15.0,3.0,0.0,188.0,10.1,831.0,18:53,3.1,0.5,3.6,20.0,117.0,110.0,89.0,55.3,6-4,221.0,L/-,5.0,OTT,LW,9.8,8205714.0
328,Drake Batherson,25.0,C,44.0,16.0,20.0,36.0,-5.0,32.0,13.0,3.0,0.0,2.0,13.0,7.0,0.0,105.0,15.2,789.0,17:56,2.8,0.5,3.3,22.0,49.0,35.0,49.0,41.7,6-3,200.0,R/-,5.0,OTT,RW,6.0,4975000.0
329,Vladimir Tarasenko,32.0,RW,42.0,13.0,19.0,32.0,16.0,12.0,11.0,2.0,0.0,4.0,15.0,4.0,0.0,84.0,15.5,671.0,15:59,2.5,1.1,3.6,16.0,35.0,3.0,2.0,60.0,6-1,228.0,L/-,11.0,OTT,RW,6.0,5000000.0
330,Jakob Chychrun,25.0,D,44.0,7.0,20.0,27.0,-9.0,22.0,5.0,2.0,0.0,0.0,12.0,8.0,0.0,102.0,6.9,989.0,22:29,2.1,0.7,2.8,72.0,25.0,0.0,0.0,,6-2,220.0,L/-,7.0,OTT,LD/RD,5.5,4600000.0
331,Jake Sanderson,21.0,D,44.0,7.0,17.0,24.0,5.0,19.0,5.0,2.0,0.0,2.0,13.0,4.0,0.0,95.0,7.4,1030.0,23:24,1.7,1.8,3.5,86.0,25.0,0.0,0.0,,6-3,195.0,L/-,1.0,OTT,LD,1.1,925000.0
332,Mathieu Joseph,26.0,RW,34.0,8.0,14.0,22.0,8.0,33.0,8.0,0.0,0.0,2.0,13.0,0.0,1.0,67.0,11.9,558.0,16:25,1.4,0.8,2.1,18.0,28.0,19.0,32.0,37.3,6-1,187.0,L/-,5.0,OTT,"LW, RW",3.5,2950000.0
333,Ridly Greig,21.0,C,34.0,7.0,11.0,18.0,16.0,33.0,4.0,2.0,1.0,0.0,11.0,0.0,0.0,54.0,13.0,489.0,14:23,1.1,1.0,2.1,18.0,52.0,118.0,158.0,42.8,6-1,183.0,L/-,1.0,OTT,"C, LW",1.0,863333.0
334,Artem Zub,28.0,D,36.0,3.0,14.0,17.0,5.0,14.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,45.0,6.7,750.0,20:50,1.0,1.4,2.4,60.0,59.0,0.0,0.0,,6-2,200.0,R/-,3.0,OTT,RD,5.5,4600000.0
335,Thomas Chabot,27.0,D,22.0,2.0,11.0,13.0,2.0,6.0,1.0,1.0,0.0,0.0,8.0,3.0,0.0,58.0,3.4,517.0,23:31,0.8,0.9,1.7,43.0,15.0,0.0,0.0,,6-2,195.0,L/-,7.0,OTT,LD,9.6,8000000.0
336,Dominik Kubalik,28.0,LW,41.0,9.0,3.0,12.0,-17.0,15.0,7.0,2.0,0.0,2.0,3.0,0.0,0.0,61.0,14.8,575.0,14:01,0.4,-0.1,0.3,15.0,22.0,14.0,18.0,43.8,6-2,190.0,L/-,4.0,OTT,"LW, RW",3.0,2500000.0
337,Erik Brannstrom,24.0,D,38.0,2.0,9.0,11.0,4.0,24.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,42.0,4.8,598.0,15:43,0.5,1.1,1.6,50.0,10.0,0.0,0.0,,5-10,185.0,L/-,5.0,OTT,"LD/RD, LW",2.4,2000000.0
338,Parker Kelly,24.0,F,44.0,6.0,4.0,10.0,-2.0,10.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,48.0,12.5,504.0,11:27,0.2,0.3,0.5,36.0,84.0,5.0,16.0,23.8,6-0,190.0,L/-,3.0,OTT,"LW, C",0.9,762500.0
339,Jacob Bernard-Docker,23.0,D,36.0,4.0,6.0,10.0,8.0,16.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,23.0,17.4,544.0,15:06,0.7,1.3,2.0,77.0,23.0,0.0,0.0,,6-0,190.0,R/-,3.0,OTT,RD,1.0,805000.0
340,Travis Hamonic,33.0,D,40.0,2.0,3.0,5.0,-3.0,38.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,39.0,5.1,590.0,14:44,-0.1,0.6,0.5,69.0,42.0,0.0,0.0,,6-1,200.0,R/-,13.0,OTT,RD,1.3,1100000.0
341,Rourke Chartier,27.0,C,32.0,2.0,1.0,3.0,-2.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,5.9,345.0,10:47,-0.5,0.2,-0.3,10.0,24.0,129.0,122.0,51.4,5-11,190.0,L/-,2.0,OTT,C,0.9,775000.0
342,Zack MacEwen,27.0,C,22.0,2.0,1.0,3.0,-3.0,46.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,12.5,140.0,6:23,0.1,0.0,0.1,5.0,30.0,6.0,5.0,54.5,6-3,205.0,R/-,5.0,OTT,"RW, C",0.9,775000.0
343,Mark Kastelic,24.0,C,28.0,1.0,1.0,2.0,-4.0,35.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,3.6,200.0,7:09,-0.3,0.0,-0.2,13.0,42.0,84.0,62.0,57.5,6-3,210.0,R/-,2.0,OTT,"C, RW",1.0,835000.0
344,Shane Pinto,23.0,C,3.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,14.3,49.0,16:29,0.2,0.2,0.3,3.0,6.0,18.0,8.0,69.2,6-3,201.0,R/-,3.0,OTT,C,0.9,775000.0
345,Joonas Korpisalo,29.0,G,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1689.0,56:19,0.0,0.0,3.7,0.0,0.0,0.0,0.0,,6-3,193.0,-/L,8.0,OTT,G,4.8,4000000.0
346,Mads Sogaard,23.0,G,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,118.0,59:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6-7,196.0,-/L,2.0,OTT,G,1.1,925000.0
347,Nikolaj Ehlers,27.0,LW,46.0,16.0,19.0,35.0,19.0,21.0,16.0,0.0,0.0,5.0,16.0,3.0,0.0,141.0,11.3,756.0,16:25,2.8,1.5,4.3,17.0,16.0,3.0,8.0,27.3,6-0,172.0,L/-,8.0,WPG,"RW, LW",7.2,6000000.0
348,Josh Morrissey,28.0,D,46.0,7.0,26.0,33.0,22.0,32.0,6.0,1.0,0.0,1.0,19.0,7.0,0.0,118.0,5.9,1112.0,24:10,2.5,3.8,6.3,67.0,37.0,0.0,0.0,,6-0,195.0,L/-,8.0,WPG,,,
349,Cole Perfetti,22.0,C,46.0,14.0,16.0,30.0,13.0,8.0,9.0,5.0,0.0,2.0,10.0,6.0,0.0,102.0,13.7,662.0,14:24,2.4,1.2,3.6,13.0,8.0,35.0,62.0,36.1,5-11,177.0,L/-,2.0,WPG,"LW, C",1.1,894167.0
350,Kyle Connor,27.0,LW,30.0,18.0,11.0,29.0,-5.0,2.0,15.0,3.0,0.0,5.0,4.0,7.0,0.0,121.0,14.9,606.0,20:12,2.9,0.4,3.3,10.0,4.0,1.0,3.0,25.0,6-1,182.0,L/-,7.0,WPG,LW,8.6,7142857.0
351,Nino Niederreiter,31.0,RW,46.0,12.0,13.0,25.0,12.0,20.0,9.0,3.0,0.0,2.0,12.0,1.0,0.0,102.0,11.8,708.0,15:24,1.6,1.2,2.8,24.0,61.0,16.0,15.0,51.6,6-2,218.0,L/-,12.0,WPG,"LW, RW",4.8,4000000.0
352,Vladislav Namestnikov,31.0,C,43.0,6.0,19.0,25.0,18.0,8.0,3.0,2.0,1.0,0.0,18.0,1.0,0.0,57.0,10.5,673.0,15:39,1.1,1.4,2.5,26.0,37.0,136.0,228.0,37.4,6-0,179.0,L/-,10.0,WPG,"LW, RW, C",2.4,2000000.0
353,Adam Lowry,30.0,LW,46.0,8.0,15.0,23.0,11.0,40.0,7.0,0.0,1.0,1.0,13.0,1.0,1.0,66.0,12.1,760.0,16:32,0.9,1.2,2.1,42.0,88.0,407.0,408.0,49.9,6-5,210.0,L/-,9.0,WPG,C,3.9,3250000.0
354,Mason Appleton,28.0,C,46.0,8.0,14.0,22.0,10.0,16.0,7.0,0.0,1.0,2.0,13.0,0.0,1.0,66.0,12.1,754.0,16:24,0.8,1.2,2.0,28.0,41.0,4.0,3.0,57.1,6-2,193.0,R/-,5.0,WPG,RW,2.6,2166667.0
355,Gabriel Vilardi,24.0,C,26.0,11.0,9.0,20.0,18.0,6.0,9.0,2.0,0.0,3.0,8.0,1.0,0.0,70.0,15.7,442.0,16:59,1.8,1.1,2.9,13.0,6.0,22.0,24.0,47.8,6-3,215.0,R/-,4.0,WPG,"RW, C",4.1,3437500.0
356,Neal Pionk,28.0,D,46.0,4.0,14.0,18.0,10.0,34.0,3.0,1.0,0.0,0.0,11.0,3.0,0.0,84.0,4.8,950.0,20:39,0.9,2.6,3.6,57.0,109.0,0.0,0.0,,6-0,186.0,R/-,6.0,WPG,RD,7.0,5875000.0
357,Alex Iafallo,30.0,C,46.0,7.0,10.0,17.0,3.0,2.0,5.0,2.0,0.0,1.0,6.0,3.0,1.0,81.0,8.6,762.0,16:33,0.2,0.9,1.1,42.0,18.0,6.0,11.0,35.3,6-0,200.0,L/-,6.0,WPG,LW,4.8,4000000.0
358,Brenden Dillon,33.0,D,46.0,6.0,9.0,15.0,16.0,60.0,6.0,0.0,0.0,2.0,9.0,0.0,0.0,46.0,13.0,867.0,18:51,1.0,2.9,3.8,66.0,114.0,0.0,0.0,,6-4,220.0,L/-,12.0,WPG,LD,4.7,3900000.0
359,Dylan DeMelo,30.0,D,46.0,1.0,14.0,15.0,28.0,26.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,43.0,2.3,1002.0,21:47,0.3,4.0,4.3,81.0,82.0,0.0,0.0,,6-0,191.0,R/-,8.0,WPG,RD,3.6,3000000.0
360,Morgan Barron,25.0,C,46.0,8.0,4.0,12.0,9.0,10.0,8.0,0.0,0.0,1.0,3.0,1.0,0.0,61.0,13.1,509.0,11:04,0.5,0.9,1.4,30.0,42.0,15.0,25.0,37.5,6-4,220.0,L/-,3.0,WPG,"LW, C, RW",1.6,1350000.0
361,Dylan Samberg,25.0,D,46.0,0.0,12.0,12.0,14.0,33.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,44.0,0.0,693.0,15:04,0.3,2.4,2.7,68.0,27.0,0.0,0.0,,6-3,190.0,L/-,2.0,WPG,LD,1.7,1400000.0
362,Nate Schmidt,32.0,D,40.0,1.0,6.0,7.0,4.0,6.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,45.0,2.2,677.0,16:55,-0.1,1.6,1.6,51.0,32.0,0.0,0.0,,6-0,194.0,L/-,10.0,WPG,LD/RD,7.1,5950000.0
363,Axel Jonsson-Fjallby,25.0,LW,26.0,2.0,3.0,5.0,6.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,23.0,8.7,211.0,8:07,0.1,0.4,0.5,7.0,28.0,1.0,1.0,50.0,6-1,189.0,L/-,2.0,WPG,LW,0.9,775000.0
364,Dominic Toninato,29.0,C,14.0,1.0,4.0,5.0,7.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,12.0,8.3,146.0,10:24,0.2,0.4,0.6,8.0,22.0,51.0,53.0,49.0,6-2,201.0,L/-,6.0,WPG,"C, LW",0.9,775000.0
365,Declan Chisholm,24.0,D,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,23.0,11:33,0.1,0.1,0.2,2.0,0.0,0.0,0.0,,6-1,190.0,L/-,1.0,WPG,LD/RD,0.9,775000.0
